phrase,is_price
"Sleek Soft Shirt Rs. 45941

https://ajio.com/sleek-soft-shirt",1
"Handmade Plastic Chair @ Rs. 35880

https://flipkart.com/handmade-plastic-chair",1
"Wooden Bike Rs. 98360

https://ajio.com/wooden-bike",1
"Table @ Rs 20434

https://flipkart.com/table",1
"Ergonomic Frozen Fish Rs  92244

https://flipkart.com/ergonomic-frozen-fish",1
"Awesome Cotton Car loot 61901

https://amzn.to/awesome-cotton-car",1
"Gently Used Frozen Pants @ Rs. 61975

https://flipkart.com/gently-used-frozen-pants",1
"Practical Pants @ ?19571

https://amazon.in/practical-pants",1
"Steel Bike Rs  86230

https://amzn.to/steel-bike",1
"Gorgeous Shoes Rs. 31741

https://croma.com/gorgeous-shoes",1
"Frozen Salad @ Rs 29844

https://amazon.in/frozen-salad",1
"Licensed Towels Rs. 3532

https://bit.ly//licensed-towels",1
"Frozen Tuna Rs  66505

https://ajio.com/frozen-tuna",1
"Rubber Car @ Rs 79965

https://myntra.com/rubber-car",1
"Shoes @ Rs 80234

https://amazon.in/shoes",1
"Fresh Shoes @ 75331

https://myntra.com/fresh-shoes",1
"Computer at Rs 89905

https://amazon.in/computer",1
"Chair @ 37684

https://amzn.to/chair",1
"Intelligent Concrete Salad @ Rs. 14490

https://ajio.com/intelligent-concrete-salad",1
"Towels at Rs. 9478

https://ajio.com/towels",1
"Handmade Computer at Rs. 36571

https://myntra.com/handmade-computer",1
"Sleek Granite Hat loot @ 50637

https://amazon.in/sleek-granite-hat",1
"Ball Rs  77113

https://croma.com/ball",1
"Sleek Chair loot 75560

https://myntra.com/sleek-chair",1
"Salad at Rs. 79456

https://bit.ly//salad",1
"Salad loot 61311

https://flipkart.com/salad",1
"Towels @ ?72254

https://myntra.com/towels",1
"Fresh Hat @ 60242

https://amazon.in/fresh-hat",1
"Steel Tuna at Rs. 18551

https://amazon.in/steel-tuna",1
"Sleek Soft Pizza at Rs 19839

https://croma.com/sleek-soft-pizza",1
"Concrete Chips @ ?24860

https://croma.com/concrete-chips",1
"Handmade Bacon at Rs. 81942

https://bit.ly//handmade-bacon",1
"Fresh Computer at Rs 12683

https://amazon.in/fresh-computer",1
"Gorgeous Gloves at 92773

https://amzn.to/gorgeous-gloves",1
"Gloves at ?65586

https://ajio.com/gloves",1
"Used Shirt loot @ 74096

https://flipkart.com/used-shirt",1
"Awesome Wooden Pizza at Rs. 16411

https://croma.com/awesome-wooden-pizza",1
"Refined Fresh Towels Rs. 41522

https://amzn.to/refined-fresh-towels",1
"Used Gloves @ ?57190

https://croma.com/used-gloves",1
"Unbranded Wooden Chips at Rs. 82191

https://ajio.com/unbranded-wooden-chips",1
"Wooden Chips @ ?96523

https://myntra.com/wooden-chips",1
"Granite Keyboard loot 63277

https://flipkart.com/granite-keyboard",1
"Sleek Chips Rs. 36937

https://amazon.in/sleek-chips",1
"Bike Rs  44638

https://amazon.in/bike",1
"Practical Mouse ?63762

https://ajio.com/practical-mouse",1
"New Chips at Rs. 62978

https://croma.com/new-chips",1
"Mouse Rs. 11006

https://ajio.com/mouse",1
"Small Car Rs  76907

https://myntra.com/small-car",1
"Towels @ ?59955

https://flipkart.com/towels",1
"Gloves at Rs 69744

https://amazon.in/gloves",1
"Small Steel Soap ?41384

https://flipkart.com/small-steel-soap",1
"Gently Used Pizza loot 50207

https://amzn.to/gently-used-pizza",1
"Rustic Cotton Chicken @ 35762

https://myntra.com/rustic-cotton-chicken",1
"New Bacon at ?69956

https://croma.com/new-bacon",1
"Handcrafted Soft Salad @ Rs. 47343

https://croma.com/handcrafted-soft-salad",1
"Bacon Rs  36409

https://ajio.com/bacon",1
"Small Cotton Fish at 73122

https://flipkart.com/small-cotton-fish",1
"Refined Frozen Soap Rs  203

https://bit.ly//refined-frozen-soap",1
"Fresh Gloves @ ?30707

https://bit.ly//fresh-gloves",1
"Mouse at Rs. 62597

https://bit.ly//mouse",1
"Rustic Sausages loot 37689

https://amzn.to/rustic-sausages",1
"Handcrafted Mouse @ 65858

https://bit.ly//handcrafted-mouse",1
"Incredible Towels @ Rs. 4528

https://ajio.com/incredible-towels",1
"Wooden Bacon loot @ 46660

https://myntra.com/wooden-bacon",1
"Incredible Plastic Soap Rs. 57953

https://amzn.to/incredible-plastic-soap",1
"Fresh Pants at Rs 12158

https://ajio.com/fresh-pants",1
"Wooden Computer ?53178

https://flipkart.com/wooden-computer",1
"Table loot 47593

https://ajio.com/table",1
"Sleek Mouse Rs. 33577

https://ajio.com/sleek-mouse",1
"Steel Cheese @ 54458

https://croma.com/steel-cheese",1
"Unbranded Table at Rs 17486

https://amzn.to/unbranded-table",1
"Sleek Pants Rs  60037

https://flipkart.com/sleek-pants",1
"Towels ?83226

https://ajio.com/towels",1
"Small Sausages ?2707

https://myntra.com/small-sausages",1
"Small Salad loot @ 43165

https://amazon.in/small-salad",1
"Metal Keyboard loot 43993

https://flipkart.com/metal-keyboard",1
"Concrete Towels Rs. 93324

https://amzn.to/concrete-towels",1
"Used Gloves Rs  46887

https://flipkart.com/used-gloves",1
"Intelligent Gloves loot 28132

https://ajio.com/intelligent-gloves",1
"Incredible Soap @ Rs 31742

https://amzn.to/incredible-soap",1
"Granite Car @ Rs. 96556

https://amzn.to/granite-car",1
"Keyboard at Rs. 59375

https://amzn.to/keyboard",1
"Unbranded Soft Shirt @ Rs. 16921

https://flipkart.com/unbranded-soft-shirt",1
"Ergonomic Shoes @ ?29004

https://myntra.com/ergonomic-shoes",1
"Steel Shirt at Rs 69950

https://bit.ly//steel-shirt",1
"Refined Metal Towels @ ?60721

https://flipkart.com/refined-metal-towels",1
"Licensed Table @ 7431

https://flipkart.com/licensed-table",1
"Cotton Towels @ Rs. 89120

https://ajio.com/cotton-towels",1
"Table @ ?74536

https://flipkart.com/table",1
"Gorgeous Steel Cheese ?49608

https://bit.ly//gorgeous-steel-cheese",1
"Mouse @ Rs 92710

https://amzn.to/mouse",1
"Sausages ?71507

https://myntra.com/sausages",1
"Fish Rs  75053

https://amazon.in/fish",1
"Handcrafted Steel Bacon @ ?17278

https://myntra.com/handcrafted-steel-bacon",1
"Refined Shoes at Rs. 85731

https://flipkart.com/refined-shoes",1
"Concrete Bike loot @ 26772

https://bit.ly//concrete-bike",1
"Gently Used Keyboard @ ?84915

https://ajio.com/gently-used-keyboard",1
"Mouse Rs  46067

https://croma.com/mouse",1
"Licensed Soft Bacon @ Rs 76378

https://flipkart.com/licensed-soft-bacon",1
"Handmade Granite Gloves loot 81503

https://amazon.in/handmade-granite-gloves",1
"Pizza loot 73000

https://amazon.in/pizza",1
"Table @ 98476

https://myntra.com/table",1
"Table at Rs. 7453

https://bit.ly//table",1
"Fish at Rs. 99311

https://flipkart.com/fish",1
"Licensed Gloves at Rs. 6213

https://croma.com/licensed-gloves",1
"Soft Mouse ?17098

https://myntra.com/soft-mouse",1
"Small Pizza Rs. 47313

https://amzn.to/small-pizza",1
"Intelligent Frozen Towels loot 26456

https://flipkart.com/intelligent-frozen-towels",1
"Wooden Chicken @ Rs. 90355

https://myntra.com/wooden-chicken",1
"Plastic Table loot 83944

https://flipkart.com/plastic-table",1
"Intelligent Cheese @ Rs 33597

https://bit.ly//intelligent-cheese",1
"Handcrafted Bike @ Rs. 19592

https://amazon.in/handcrafted-bike",1
"Unbranded Plastic Chicken loot @ 81371

https://myntra.com/unbranded-plastic-chicken",1
"Cotton Table at 36444

https://myntra.com/cotton-table",1
"Wooden Shirt at Rs 70109

https://bit.ly//wooden-shirt",1
"Sleek Granite Bike @ Rs. 31239

https://amazon.in/sleek-granite-bike",1
"Fish @ ?65084

https://bit.ly//fish",1
"Used Concrete Car loot 56115

https://croma.com/used-concrete-car",1
"Gloves Rs  12437

https://myntra.com/gloves",1
"Licensed Rubber Chips ?84425

https://amazon.in/licensed-rubber-chips",1
"Plastic Keyboard Rs  83133

https://amzn.to/plastic-keyboard",1
"Refined Computer ?45128

https://amazon.in/refined-computer",1
"Handmade Shirt ?74444

https://myntra.com/handmade-shirt",1
"Plastic Chips Rs. 64113

https://flipkart.com/plastic-chips",1
"Granite Table at 55891

https://amzn.to/granite-table",1
"Sleek Shoes at 54203

https://amzn.to/sleek-shoes",1
"Gorgeous Computer @ Rs. 14277

https://flipkart.com/gorgeous-computer",1
"Bike @ ?57488

https://croma.com/bike",1
"Fantastic Wooden Sausages @ 5419

https://amazon.in/fantastic-wooden-sausages",1
"Concrete Car at ?71407

https://myntra.com/concrete-car",1
"Soft Bacon Rs. 84250

https://croma.com/soft-bacon",1
"Plastic Pants @ Rs. 27181

https://amazon.in/plastic-pants",1
"Towels @ Rs. 54083

https://croma.com/towels",1
"Ergonomic Chair at Rs. 36577

https://amzn.to/ergonomic-chair",1
"Steel Salad Rs. 74190

https://croma.com/steel-salad",1
"Unbranded Plastic Chair loot @ 27308

https://ajio.com/unbranded-plastic-chair",1
"Incredible Granite Pants @ 25727

https://amzn.to/incredible-granite-pants",1
"Intelligent Concrete Ball Rs. 58224

https://ajio.com/intelligent-concrete-ball",1
"Wooden Gloves at Rs. 83155

https://flipkart.com/wooden-gloves",1
"Licensed Concrete Shoes @ Rs. 579

https://bit.ly//licensed-concrete-shoes",1
"Shoes at Rs 31633

https://myntra.com/shoes",1
"Soft Cheese @ ?37511

https://amazon.in/soft-cheese",1
"New Keyboard @ 74908

https://ajio.com/new-keyboard",1
"Unbranded Metal Mouse at 58396

https://amazon.in/unbranded-metal-mouse",1
"Generic Plastic Fish loot @ 3980

https://amazon.in/generic-plastic-fish",1
"Steel Pants @ Rs. 32030

https://ajio.com/steel-pants",1
"Handmade Hat at ?65793

https://amzn.to/handmade-hat",1
"Fresh Table at 73126

https://amzn.to/fresh-table",1
"Awesome Fresh Mouse @ Rs 60029

https://ajio.com/awesome-fresh-mouse",1
"Licensed Chips @ Rs. 45764

https://amzn.to/licensed-chips",1
"Used Metal Shirt loot @ 78317

https://amzn.to/used-metal-shirt",1
"Small Pizza Rs  29937

https://amzn.to/small-pizza",1
"Generic Cotton Mouse at Rs 4436

https://croma.com/generic-cotton-mouse",1
"Metal Shirt Rs. 28883

https://bit.ly//metal-shirt",1
"Rubber Sausages @ Rs 48367

https://croma.com/rubber-sausages",1
"Gorgeous Wooden Chips at Rs 52707

https://bit.ly//gorgeous-wooden-chips",1
"Gloves @ 91042

https://flipkart.com/gloves",1
"Fresh Fish loot 58173

https://ajio.com/fresh-fish",1
"Cotton Pants loot @ 30142

https://ajio.com/cotton-pants",1
"Unbranded Bike ?58749

https://flipkart.com/unbranded-bike",1
"Gently Used Frozen Fish Rs  32985

https://myntra.com/gently-used-frozen-fish",1
"Wooden Pizza @ Rs 51825

https://amzn.to/wooden-pizza",1
"Computer Rs. 90604

https://amazon.in/computer",1
"Tasty Soap at Rs. 77686

https://ajio.com/tasty-soap",1
"Concrete Pants @ Rs. 44259

https://croma.com/concrete-pants",1
"Incredible Gloves @ Rs 42958

https://croma.com/incredible-gloves",1
"Fish at Rs 17330

https://flipkart.com/fish",1
"Fish @ 94171

https://croma.com/fish",1
"Fish @ 16647

https://ajio.com/fish",1
"Sleek Concrete Ball at 39288

https://ajio.com/sleek-concrete-ball",1
"For repair Frozen Salad ?30741

https://myntra.com/for-repair-frozen-salad",1
"Unbranded Soap @ 56289

https://ajio.com/unbranded-soap",1
"Granite Fish @ Rs 44637

https://amzn.to/granite-fish",1
"Tasty Pizza @ Rs 34278

https://bit.ly//tasty-pizza",1
"Chicken loot 81754

https://amazon.in/chicken",1
"Soap loot 52416

https://bit.ly//soap",1
"Hat ?92710

https://ajio.com/hat",1
"Gently Used Wooden Bike loot @ 64885

https://croma.com/gently-used-wooden-bike",1
"Computer @ 9824

https://amazon.in/computer",1
"Soft Gloves Rs  92896

https://amazon.in/soft-gloves",1
"Car at ?96773

https://myntra.com/car",1
"Handcrafted Sausages @ ?88325

https://amzn.to/handcrafted-sausages",1
"Towels loot 3505

https://myntra.com/towels",1
"Gently Used Pants @ 8463

https://bit.ly//gently-used-pants",1
"Hat @ Rs 55864

https://amazon.in/hat",1
"Sleek Rubber Tuna @ 64513

https://amzn.to/sleek-rubber-tuna",1
"Awesome Rubber Salad Rs  52514

https://amazon.in/awesome-rubber-salad",1
"Sausages Rs. 29274

https://myntra.com/sausages",1
"Rubber Sausages at 92125

https://croma.com/rubber-sausages",1
"Plastic Keyboard @ Rs 92067

https://ajio.com/plastic-keyboard",1
"Practical Frozen Fish at ?12132

https://bit.ly//practical-frozen-fish",1
"Wooden Fish @ 66329

https://myntra.com/wooden-fish",1
"Soft Salad at Rs. 8656

https://amzn.to/soft-salad",1
"Fresh Keyboard ?24527

https://amazon.in/fresh-keyboard",1
"Intelligent Chips ?62581

https://amzn.to/intelligent-chips",1
"Ergonomic Cheese at Rs 55435

https://amzn.to/ergonomic-cheese",1
"Bike at 60399

https://amazon.in/bike",1
"Computer at 63700

https://amzn.to/computer",1
"Fresh Table @ ?55816

https://croma.com/fresh-table",1
"Shirt at ?92689

https://myntra.com/shirt",1
"Fish loot @ 35870

https://bit.ly//fish",1
"Wooden Tuna Rs. 56868

https://myntra.com/wooden-tuna",1
"Unbranded Fish @ ?88849

https://amzn.to/unbranded-fish",1
"Unbranded Fish loot @ 23687

https://croma.com/unbranded-fish",1
"Awesome Fresh Chips loot 85820

https://amzn.to/awesome-fresh-chips",1
"Tasty Car at ?97790

https://amzn.to/tasty-car",1
"Refined Fish at ?90752

https://bit.ly//refined-fish",1
"Gloves at ?95933

https://croma.com/gloves",1
"Chips @ 82979

https://amazon.in/chips",1
"Small Wooden Gloves Rs  84770

https://ajio.com/small-wooden-gloves",1
"Chips at ?63998

https://ajio.com/chips",1
"Handmade Concrete Towels Rs. 39528

https://ajio.com/handmade-concrete-towels",1
"Gorgeous Bacon @ 63313

https://ajio.com/gorgeous-bacon",1
"Tuna @ Rs 7808

https://amzn.to/tuna",1
"Rubber Tuna at Rs 60021

https://myntra.com/rubber-tuna",1
"Shirt @ Rs 95232

https://bit.ly//shirt",1
"Ergonomic Mouse @ ?52718

https://amazon.in/ergonomic-mouse",1
"Used Cotton Chair ?18700

https://bit.ly//used-cotton-chair",1
"Fish @ 64983

https://ajio.com/fish",1
"Fantastic Wooden Sausages Rs. 94043

https://bit.ly//fantastic-wooden-sausages",1
"Licensed Cotton Table loot @ 33427

https://flipkart.com/licensed-cotton-table",1
"Chips loot 67871

https://flipkart.com/chips",1
"Cotton Hat @ ?31689

https://flipkart.com/cotton-hat",1
"Fantastic Bacon @ Rs. 88631

https://ajio.com/fantastic-bacon",1
"Small Soft Towels ?4515

https://bit.ly//small-soft-towels",1
"Gently Used Steel Cheese @ ?57798

https://amzn.to/gently-used-steel-cheese",1
"Frozen Chicken loot 64525

https://croma.com/frozen-chicken",1
"Steel Pizza at 87599

https://ajio.com/steel-pizza",1
"Plastic Computer @ Rs. 1876

https://ajio.com/plastic-computer",1
"Incredible Soft Bike at Rs 89759

https://bit.ly//incredible-soft-bike",1
"Salad at ?91975

https://flipkart.com/salad",1
"Rubber Ball at ?1490

https://flipkart.com/rubber-ball",1
"Salad Rs  41290

https://amazon.in/salad",1
"Chips Rs. 9505

https://croma.com/chips",1
"Frozen Keyboard at Rs. 85769

https://amazon.in/frozen-keyboard",1
"Gently Used Rubber Pants Rs. 38874

https://amzn.to/gently-used-rubber-pants",1
"Handcrafted Steel Chips ?2216

https://myntra.com/handcrafted-steel-chips",1
"Cotton Computer Rs. 92264

https://amzn.to/cotton-computer",1
"Bacon @ 89442

https://amzn.to/bacon",1
"Fantastic Soft Car Rs. 6042

https://bit.ly//fantastic-soft-car",1
"Used Fresh Salad @ Rs 2400

https://croma.com/used-fresh-salad",1
"Table loot 22255

https://amzn.to/table",1
"Shoes at 5689

https://amazon.in/shoes",1
"Unbranded Chair @ Rs. 83865

https://ajio.com/unbranded-chair",1
"Concrete Fish Rs. 68136

https://amazon.in/concrete-fish",1
"For repair Soft Chair @ Rs. 69494

https://amazon.in/for-repair-soft-chair",1
"Gloves loot 12650

https://croma.com/gloves",1
"Handcrafted Computer at 38213

https://amzn.to/handcrafted-computer",1
"Handmade Bacon Rs  78639

https://bit.ly//handmade-bacon",1
"Soap loot 36143

https://amzn.to/soap",1
"Unbranded Mouse @ 47148

https://bit.ly//unbranded-mouse",1
"Ball @ 85583

https://ajio.com/ball",1
"Wooden Salad Rs  39731

https://flipkart.com/wooden-salad",1
"Chicken @ Rs 118

https://amzn.to/chicken",1
"Small Cotton Pizza @ Rs 89475

https://myntra.com/small-cotton-pizza",1
"Gorgeous Soft Chicken @ ?61641

https://bit.ly//gorgeous-soft-chicken",1
"Hat at ?85827

https://flipkart.com/hat",1
"Metal Fish @ Rs. 53137

https://amzn.to/metal-fish",1
"Fantastic Cotton Hat at Rs. 38306

https://myntra.com/fantastic-cotton-hat",1
"Metal Car Rs  25949

https://ajio.com/metal-car",1
"Gently Used Chair Rs. 42447

https://bit.ly//gently-used-chair",1
"Licensed Tuna loot @ 12301

https://amzn.to/licensed-tuna",1
"Granite Cheese @ Rs 51578

https://bit.ly//granite-cheese",1
"Gorgeous Hat at 3033

https://croma.com/gorgeous-hat",1
"Intelligent Sausages ?68063

https://croma.com/intelligent-sausages",1
"Gently Used Cotton Tuna at 78439

https://flipkart.com/gently-used-cotton-tuna",1
"Bike @ Rs. 61848

https://flipkart.com/bike",1
"Plastic Bike at ?86463

https://croma.com/plastic-bike",1
"Bacon loot 51075

https://amazon.in/bacon",1
"Used Concrete Soap at ?72661

https://amazon.in/used-concrete-soap",1
"Computer loot @ 92804

https://ajio.com/computer",1
"Unbranded Pants Rs. 75055

https://ajio.com/unbranded-pants",1
"Steel Hat @ ?94969

https://amzn.to/steel-hat",1
"Small Chips at 43142

https://bit.ly//small-chips",1
"Soap Rs  76995

https://bit.ly//soap",1
"Practical Car @ 14371

https://amazon.in/practical-car",1
"Shirt ?39677

https://amazon.in/shirt",1
"Fish @ Rs. 52667

https://flipkart.com/fish",1
"Soft Bike loot 55542

https://amzn.to/soft-bike",1
"Small Fish loot @ 65075

https://croma.com/small-fish",1
"Awesome Hat at Rs 55728

https://croma.com/awesome-hat",1
"Licensed Rubber Soap @ Rs. 25595

https://croma.com/licensed-rubber-soap",1
"Gorgeous Car @ Rs. 44939

https://croma.com/gorgeous-car",1
"Gently Used Rubber Shoes loot 59179

https://croma.com/gently-used-rubber-shoes",1
"Rubber Bacon loot 66106

https://ajio.com/rubber-bacon",1
"Unbranded Gloves @ Rs. 78295

https://croma.com/unbranded-gloves",1
"Sausages @ 9500

https://amzn.to/sausages",1
"Wooden Bike at Rs 29353

https://ajio.com/wooden-bike",1
"Metal Table @ ?16266

https://ajio.com/metal-table",1
"Chair Rs  30416

https://amazon.in/chair",1
"Gorgeous Chicken at Rs 64199

https://ajio.com/gorgeous-chicken",1
"New Rubber Hat Rs  90011

https://ajio.com/new-rubber-hat",1
"Handmade Steel Shoes at 28588

https://flipkart.com/handmade-steel-shoes",1
"Generic Wooden Cheese @ Rs. 38713

https://bit.ly//generic-wooden-cheese",1
"Small Cotton Fish @ Rs 20814

https://croma.com/small-cotton-fish",1
"For repair Rubber Sausages at Rs. 82798

https://flipkart.com/for-repair-rubber-sausages",1
"Fantastic Hat at ?90948

https://ajio.com/fantastic-hat",1
"Tasty Pants Rs  23592

https://amzn.to/tasty-pants",1
"Gently Used Car loot 7606

https://flipkart.com/gently-used-car",1
"Practical Wooden Salad @ 73263

https://croma.com/practical-wooden-salad",1
"Gorgeous Shirt @ Rs 1039

https://amzn.to/gorgeous-shirt",1
"Fresh Keyboard loot @ 65915

https://bit.ly//fresh-keyboard",1
"Handmade Sausages Rs  67952

https://flipkart.com/handmade-sausages",1
"Fantastic Fish @ Rs. 28946

https://flipkart.com/fantastic-fish",1
"Licensed Cheese @ ?60172

https://myntra.com/licensed-cheese",1
"Tuna @ ?40371

https://croma.com/tuna",1
"Fish at Rs. 91404

https://amazon.in/fish",1
